Country,Year,Cholesterol,Gender,Threshold
Portugal,1998,5.3,Female,5.2
Portugal,1997,5.3,Female,5.2
Portugal,1996,5.3,Female,5.2
Portugal,1995,5.3,Female,5.2
Portugal,1994,5.3,Female,5.2
Portugal,1993,5.3,Female,5.2
Portugal,1992,5.4,Female,5.2
Portugal,1991,5.4,Female,5.2
Portugal,1990,5.4,Female,5.2
Portugal,1989,5.4,Female,5.2
Portugal,1988,5.4,Female,5.2
Portugal,1987,5.4,Female,5.2
Portugal,1986,5.4,Female,5.2
Portugal,1985,5.5,Female,5.2
Portugal,1984,5.5,Female,5.2
Portugal,1983,5.5,Female,5.2
Portugal,1982,5.5,Female,5.2
Portugal,1981,5.5,Female,5.2
Portugal,1980,5.6,Female,5.2
Qatar,2009,5.2,Male,5.2
Qatar,2008,5.2,Male,5.2
Qatar,2007,5.2,Male,5.2
Qatar,2006,5.2,Male,5.2
Qatar,2005,5.2,Male,5.2
Qatar,2004,5.2,Male,5.2
Qatar,2003,5.2,Male,5.2
Qatar,2002,5.2,Male,5.2
Qatar,2001,5.2,Male,5.2
Qatar,2000,5.2,Male,5.2
Qatar,1999,5.2,Male,5.2
Qatar,1998,5.2,Male,5.2
Qatar,1997,5.2,Male,5.2
Qatar,1996,5.2,Male,5.2
Qatar,1995,5.2,Male,5.2
Qatar,1994,5.2,Male,5.2
Qatar,1993,5.3,Male,5.2
Qatar,1992,5.3,Male,5.2
Qatar,1991,5.3,Male,5.2
Qatar,1990,5.3,Male,5.2
Qatar,1989,5.3,Male,5.2
Qatar,1988,5.3,Male,5.2
Qatar,1987,5.4,Male,5.2
Qatar,1986,5.4,Male,5.2
Qatar,1985,5.4,Male,5.2
Qatar,1984,5.5,Male,5.2
Qatar,1983,5.5,Male,5.2
Qatar,1982,5.5,Male,5.2
Qatar,1981,5.5,Male,5.2
Qatar,1980,5.6,Male,5.2
Qatar,2009,5.3,Female,5.2
Qatar,2008,5.3,Female,5.2
Qatar,2007,5.3,Female,5.2
Qatar,2006,5.3,Female,5.2
Qatar,2005,5.3,Female,5.2
Qatar,2004,5.3,Female,5.2
Qatar,2003,5.3,Female,5.2
Qatar,2002,5.3,Female,5.2
Qatar,2001,5.3,Female,5.2
Qatar,2000,5.3,Female,5.2
Qatar,1999,5.3,Female,5.2
Qatar,1998,5.3,Female,5.2
Qatar,1997,5.3,Female,5.2
Qatar,1996,5.3,Female,5.2
Qatar,1995,5.3,Female,5.2
Qatar,1994,5.3,Female,5.2
Qatar,1993,5.3,Female,5.2
Qatar,1992,5.3,Female,5.2
Qatar,1991,5.4,Female,5.2
Qatar,1990,5.4,Female,5.2
Qatar,1989,5.4,Female,5.2
Qatar,1988,5.4,Female,5.2
Qatar,1987,5.4,Female,5.2
Qatar,1986,5.4,Female,5.2
Qatar,1985,5.5,Female,5.2
Qatar,1984,5.5,Female,5.2
Qatar,1983,5.5,Female,5.2
Qatar,1982,5.5,Female,5.2
Qatar,1981,5.6,Female,5.2
Qatar,1980,5.6,Female,5.2
Republic of Moldova,2009,4.6,Male,5.2
Republic of Moldova,2008,4.6,Male,5.2
Republic of Moldova,2007,4.6,Male,5.2
Republic of Moldova,2006,4.6,Male,5.2
Republic of Moldova,2005,4.6,Male,5.2
Republic of Moldova,2004,4.6,Male,5.2
Republic of Moldova,2003,4.6,Male,5.2
Republic of Moldova,2002,4.6,Male,5.2
Republic of Moldova,2001,4.6,Male,5.2
Republic of Moldova,2000,4.6,Male,5.2
Republic of Moldova,1999,4.7,Male,5.2
Republic of Moldova,1998,4.7,Male,5.2
Republic of Moldova,1997,4.8,Male,5.2
Republic of Moldova,1996,4.8,Male,5.2
Republic of Moldova,1995,4.9,Male,5.2
Republic of Moldova,1994,4.9,Male,5.2
Republic of Moldova,1993,5,Male,5.2
Republic of Moldova,1992,5,Male,5.2
Republic of Moldova,1991,5.1,Male,5.2
Republic of Moldova,1990,5.1,Male,5.2
Republic of Moldova,1989,5.2,Male,5.2
Republic of Moldova,1988,5.2,Male,5.2
Republic of Moldova,1987,5.2,Male,5.2
Republic of Moldova,1986,5.2,Male,5.2
Republic of Moldova,1985,5.2,Male,5.2
Republic of Moldova,1984,5.2,Male,5.2
Republic of Moldova,1983,5.3,Male,5.2
Republic of Moldova,1982,5.3,Male,5.2
Republic of Moldova,1981,5.3,Male,5.2
Republic of Moldova,1980,5.3,Male,5.2
Republic of Moldova,2009,4.7,Female,5.2
Republic of Moldova,2008,4.7,Female,5.2
Republic of Moldova,2007,4.7,Female,5.2
Republic of Moldova,2006,4.7,Female,5.2
Republic of Moldova,2005,4.7,Female,5.2
Republic of Moldova,2004,4.7,Female,5.2
Republic of Moldova,2003,4.7,Female,5.2
Republic of Moldova,2002,4.7,Female,5.2
Republic of Moldova,2001,4.8,Female,5.2
Republic of Moldova,2000,4.8,Female,5.2
Republic of Moldova,1999,4.8,Female,5.2
Republic of Moldova,1998,4.9,Female,5.2
Republic of Moldova,1997,4.9,Female,5.2
Republic of Moldova,1996,5,Female,5.2
Republic of Moldova,1995,5,Female,5.2
Republic of Moldova,1994,5.1,Female,5.2
Republic of Moldova,1993,5.1,Female,5.2
Republic of Moldova,1992,5.2,Female,5.2
Republic of Moldova,1991,5.2,Female,5.2
Republic of Moldova,1990,5.3,Female,5.2
Republic of Moldova,1989,5.3,Female,5.2
Republic of Moldova,1988,5.3,Female,5.2
Republic of Moldova,1987,5.3,Female,5.2
Republic of Moldova,1986,5.3,Female,5.2
Republic of Moldova,1985,5.4,Female,5.2
Republic of Moldova,1984,5.4,Female,5.2
Republic of Moldova,1983,5.4,Female,5.2
Republic of Moldova,1982,5.4,Female,5.2
Republic of Moldova,1981,5.4,Female,5.2
Republic of Moldova,1980,5.4,Female,5.2
Romania,2009,4.9,Male,5.2
Romania,2008,4.9,Male,5.2
Romania,2007,4.9,Male,5.2
Romania,2006,4.9,Male,5.2
Romania,2005,4.9,Male,5.2
Romania,2004,4.9,Male,5.2
Romania,2003,4.9,Male,5.2
Romania,2002,4.9,Male,5.2
Romania,2001,5,Male,5.2
Romania,2000,5,Male,5.2
Romania,1999,5,Male,5.2
Romania,1998,5,Male,5.2
Romania,1997,5,Male,5.2
Romania,1996,5.1,Male,5.2
Romania,1995,5.1,Male,5.2
Romania,1994,5.1,Male,5.2
Romania,1993,5.1,Male,5.2
Romania,1992,5.2,Male,5.2
Romania,1991,5.2,Male,5.2
Romania,1990,5.2,Male,5.2
Romania,1989,5.2,Male,5.2
Romania,1988,5.2,Male,5.2
Romania,1987,5.2,Male,5.2
Romania,1986,5.2,Male,5.2
Romania,1985,5.2,Male,5.2
Romania,1984,5.2,Male,5.2
Romania,1983,5.3,Male,5.2
Romania,1982,5.3,Male,5.2
Romania,1981,5.3,Male,5.2
Romania,1980,5.3,Male,5.2
Romania,2009,4.9,Female,5.2
Romania,2008,4.9,Female,5.2
Romania,2007,4.9,Female,5.2
Romania,2006,4.9,Female,5.2
Romania,2005,4.9,Female,5.2
Romania,2004,5,Female,5.2
Romania,2003,5,Female,5.2
Romania,2002,5,Female,5.2
Romania,2001,5,Female,5.2
Romania,2000,5,Female,5.2
Romania,1999,5,Female,5.2
Romania,1998,5.1,Female,5.2
Romania,1997,5.1,Female,5.2
Romania,1996,5.1,Female,5.2
Romania,1995,5.1,Female,5.2
Romania,1994,5.2,Female,5.2
Romania,1993,5.2,Female,5.2
Romania,1992,5.2,Female,5.2
Romania,1991,5.2,Female,5.2
Romania,1990,5.3,Female,5.2
Romania,1989,5.3,Female,5.2
Romania,1988,5.3,Female,5.2
Romania,1987,5.3,Female,5.2
Romania,1986,5.3,Female,5.2
Romania,1985,5.3,Female,5.2
Romania,1984,5.3,Female,5.2
Romania,1983,5.3,Female,5.2
Romania,1982,5.3,Female,5.2
Romania,1981,5.3,Female,5.2
Romania,1980,5.3,Female,5.2
Russia,2009,4.9,Male,5.2
Russia,2008,4.9,Male,5.2
Russia,2007,4.9,Male,5.2
Russia,2006,4.9,Male,5.2
Russia,2005,4.9,Male,5.2
Russia,2004,4.9,Male,5.2
Russia,2003,4.9,Male,5.2
Russia,2002,4.9,Male,5.2
Russia,2001,5,Male,5.2
Russia,2000,5,Male,5.2
Russia,1999,5,Male,5.2
Russia,1998,5,Male,5.2
Russia,1997,5.1,Male,5.2
Russia,1996,5.1,Male,5.2
Russia,1995,5.2,Male,5.2
Russia,1994,5.2,Male,5.2
Russia,1993,5.3,Male,5.2
Russia,1992,5.3,Male,5.2
Russia,1991,5.3,Male,5.2
Russia,1990,5.3,Male,5.2
Russia,1989,5.4,Male,5.2
Russia,1988,5.4,Male,5.2
Russia,1987,5.4,Male,5.2
Russia,1986,5.5,Male,5.2
Russia,1985,5.5,Male,5.2
Russia,1984,5.5,Male,5.2
Russia,1983,5.5,Male,5.2
Russia,1982,5.6,Male,5.2
Russia,1981,5.6,Male,5.2
Russia,1980,5.6,Male,5.2
Russia,2009,5.1,Female,5.2
Russia,2008,5.1,Female,5.2
Russia,2007,5.1,Female,5.2
Russia,2006,5.1,Female,5.2
Russia,2005,5.1,Female,5.2
Russia,2004,5.1,Female,5.2
Russia,2003,5.1,Female,5.2
Russia,2002,5.2,Female,5.2
Russia,2001,5.2,Female,5.2
Russia,2000,5.2,Female,5.2
Russia,1999,5.2,Female,5.2
Russia,1998,5.3,Female,5.2
Russia,1997,5.3,Female,5.2
Russia,1996,5.3,Female,5.2
Russia,1995,5.4,Female,5.2
Russia,1994,5.4,Female,5.2
Russia,1993,5.5,Female,5.2
Russia,1992,5.5,Female,5.2
Russia,1991,5.5,Female,5.2
Russia,1990,5.6,Female,5.2
Russia,1989,5.6,Female,5.2
Russia,1988,5.6,Female,5.2
Russia,1987,5.6,Female,5.2
Russia,1986,5.7,Female,5.2
Russia,1985,5.7,Female,5.2
Russia,1984,5.7,Female,5.2
Russia,1983,5.7,Female,5.2
Russia,1982,5.7,Female,5.2
Russia,1981,5.8,Female,5.2
Russia,1980,5.8,Female,5.2
Rwanda,2009,4.1,Male,5.2
Rwanda,2008,4.1,Male,5.2
Rwanda,2007,4.1,Male,5.2
Rwanda,2006,4.1,Male,5.2
Rwanda,2005,4.1,Male,5.2
Rwanda,2004,4.1,Male,5.2
Rwanda,2003,4.1,Male,5.2
Rwanda,2002,4.1,Male,5.2
Rwanda,2001,4.1,Male,5.2
Rwanda,2000,4.1,Male,5.2
Rwanda,1999,4.1,Male,5.2
Rwanda,1998,4.1,Male,5.2
Rwanda,1997,4.1,Male,5.2
Rwanda,1996,4.1,Male,5.2
Rwanda,1995,4.1,Male,5.2
Rwanda,1994,4.1,Male,5.2
Rwanda,1993,4.1,Male,5.2
Rwanda,1992,4.1,Male,5.2
Rwanda,1991,4.1,Male,5.2
Rwanda,1990,4.1,Male,5.2
Rwanda,1989,4.1,Male,5.2
Rwanda,1988,4.1,Male,5.2
Rwanda,1987,4.1,Male,5.2
Rwanda,1986,4.1,Male,5.2
Rwanda,1985,4.1,Male,5.2
Rwanda,1984,4.1,Male,5.2
Rwanda,1983,4.1,Male,5.2
Rwanda,1982,4.1,Male,5.2
Rwanda,1981,4.1,Male,5.2
Rwanda,1980,4.1,Male,5.2
Rwanda,2009,4.3,Female,5.2
Rwanda,2008,4.3,Female,5.2
Rwanda,2007,4.3,Female,5.2
Rwanda,2006,4.3,Female,5.2
Rwanda,2005,4.3,Female,5.2
Rwanda,2004,4.3,Female,5.2
Rwanda,2003,4.3,Female,5.2
Rwanda,2002,4.3,Female,5.2
Rwanda,2001,4.3,Female,5.2
Rwanda,2000,4.3,Female,5.2
Rwanda,1999,4.3,Female,5.2
Rwanda,1998,4.3,Female,5.2
Rwanda,1997,4.3,Female,5.2
Rwanda,1996,4.3,Female,5.2
Rwanda,1995,4.3,Female,5.2
Rwanda,1994,4.3,Female,5.2
Rwanda,1993,4.4,Female,5.2
Rwanda,1992,4.4,Female,5.2
Rwanda,1991,4.4,Female,5.2
Rwanda,1990,4.4,Female,5.2
Rwanda,1989,4.4,Female,5.2
Rwanda,1988,4.4,Female,5.2
Rwanda,1987,4.4,Female,5.2
Rwanda,1986,4.4,Female,5.2
Rwanda,1985,4.4,Female,5.2
Rwanda,1984,4.5,Female,5.2
Rwanda,1983,4.5,Female,5.2
Rwanda,1982,4.5,Female,5.2
Rwanda,1981,4.5,Female,5.2
Rwanda,1980,4.5,Female,5.2
Saint Kitts and Nevis,2009,4.7,Male,5.2
Saint Kitts and Nevis,2008,4.7,Male,5.2
Saint Kitts and Nevis,2007,4.7,Male,5.2
Saint Kitts and Nevis,2006,4.7,Male,5.2
Saint Kitts and Nevis,2005,4.7,Male,5.2
Saint Kitts and Nevis,2004,4.7,Male,5.2
Saint Kitts and Nevis,2003,4.8,Male,5.2
Saint Kitts and Nevis,2002,4.8,Male,5.2
Saint Kitts and Nevis,2001,4.8,Male,5.2
Saint Kitts and Nevis,2000,4.8,Male,5.2
Saint Kitts and Nevis,1999,4.8,Male,5.2
Saint Kitts and Nevis,1998,4.8,Male,5.2
Saint Kitts and Nevis,1997,4.8,Male,5.2
Saint Kitts and Nevis,1996,4.8,Male,5.2
Saint Kitts and Nevis,1995,4.7,Male,5.2
Saint Kitts and Nevis,1994,4.7,Male,5.2
Saint Kitts and Nevis,1993,4.7,Male,5.2
Saint Kitts and Nevis,1992,4.7,Male,5.2
Saint Kitts and Nevis,1991,4.7,Male,5.2
Saint Kitts and Nevis,1990,4.7,Male,5.2
Saint Kitts and Nevis,1989,4.7,Male,5.2
Saint Kitts and Nevis,1988,4.8,Male,5.2
Saint Kitts and Nevis,1987,4.8,Male,5.2
Saint Kitts and Nevis,1986,4.8,Male,5.2
Saint Kitts and Nevis,1985,4.8,Male,5.2
Saint Kitts and Nevis,1984,4.8,Male,5.2
Saint Kitts and Nevis,1983,4.8,Male,5.2
Saint Kitts and Nevis,1982,4.8,Male,5.2
Saint Kitts and Nevis,1981,4.8,Male,5.2
Saint Kitts and Nevis,1980,4.8,Male,5.2
Saint Kitts and Nevis,2009,4.9,Female,5.2
Saint Kitts and Nevis,2008,4.9,Female,5.2
Saint Kitts and Nevis,2007,4.9,Female,5.2
Saint Kitts and Nevis,2006,4.9,Female,5.2
Saint Kitts and Nevis,2005,4.9,Female,5.2
Saint Kitts and Nevis,2004,4.9,Female,5.2
Saint Kitts and Nevis,2003,4.9,Female,5.2
Saint Kitts and Nevis,2002,4.9,Female,5.2
Saint Kitts and Nevis,2001,4.9,Female,5.2
Saint Kitts and Nevis,2000,4.9,Female,5.2
Saint Kitts and Nevis,1999,4.9,Female,5.2
Saint Kitts and Nevis,1998,4.9,Female,5.2
Saint Kitts and Nevis,1997,4.9,Female,5.2
Saint Kitts and Nevis,1996,4.9,Female,5.2
Saint Kitts and Nevis,1995,4.9,Female,5.2
Saint Kitts and Nevis,1994,4.9,Female,5.2
Saint Kitts and Nevis,1993,4.9,Female,5.2
Saint Kitts and Nevis,1992,4.9,Female,5.2
Saint Kitts and Nevis,1991,4.9,Female,5.2
Saint Kitts and Nevis,1990,4.9,Female,5.2
Saint Kitts and Nevis,1989,4.9,Female,5.2
Saint Kitts and Nevis,1988,4.9,Female,5.2
Saint Kitts and Nevis,1987,4.9,Female,5.2
Saint Kitts and Nevis,1986,4.9,Female,5.2
Saint Kitts and Nevis,1985,5,Female,5.2
Saint Kitts and Nevis,1984,5,Female,5.2
Saint Kitts and Nevis,1983,5,Female,5.2
Saint Kitts and Nevis,1982,5,Female,5.2
Saint Kitts and Nevis,1981,5,Female,5.2
Saint Kitts and Nevis,1980,5,Female,5.2
Saint Lucia,2009,4.6,Male,5.2
Saint Lucia,2008,4.6,Male,5.2
Saint Lucia,2007,4.6,Male,5.2
Saint Lucia,2006,4.6,Male,5.2
Saint Lucia,2005,4.6,Male,5.2
Saint Lucia,2004,4.6,Male,5.2
Saint Lucia,2003,4.6,Male,5.2
Saint Lucia,2002,4.6,Male,5.2
Saint Lucia,2001,4.6,Male,5.2
Saint Lucia,2000,4.7,Male,5.2
Saint Lucia,1999,4.7,Male,5.2
Saint Lucia,1998,4.7,Male,5.2
Saint Lucia,1997,4.7,Male,5.2
Saint Lucia,1996,4.7,Male,5.2
Saint Lucia,1995,4.7,Male,5.2
Saint Lucia,1994,4.7,Male,5.2
Saint Lucia,1993,4.7,Male,5.2
Saint Lucia,1992,4.7,Male,5.2
Saint Lucia,1991,4.7,Male,5.2
Saint Lucia,1990,4.7,Male,5.2
Saint Lucia,1989,4.6,Male,5.2
Saint Lucia,1988,4.6,Male,5.2
Saint Lucia,1987,4.6,Male,5.2
Saint Lucia,1986,4.6,Male,5.2
Saint Lucia,1985,4.6,Male,5.2
Saint Lucia,1984,4.6,Male,5.2
Saint Lucia,1983,4.6,Male,5.2
Saint Lucia,1982,4.6,Male,5.2
Saint Lucia,1981,4.7,Male,5.2
Saint Lucia,1980,4.7,Male,5.2
Saint Lucia,2009,4.8,Female,5.2
Saint Lucia,2008,4.8,Female,5.2
Saint Lucia,2007,4.8,Female,5.2
Saint Lucia,2006,4.8,Female,5.2
Saint Lucia,2005,4.8,Female,5.2
Saint Lucia,2004,4.8,Female,5.2
Saint Lucia,2003,4.8,Female,5.2
Saint Lucia,2002,4.8,Female,5.2
Saint Lucia,2001,4.8,Female,5.2
Saint Lucia,2000,4.8,Female,5.2
Saint Lucia,1999,4.8,Female,5.2
Saint Lucia,1998,4.8,Female,5.2
Saint Lucia,1997,4.8,Female,5.2
Saint Lucia,1996,4.9,Female,5.2
Saint Lucia,1995,4.9,Female,5.2
Saint Lucia,1994,4.9,Female,5.2
Saint Lucia,1993,4.9,Female,5.2
Saint Lucia,1992,4.8,Female,5.2
Saint Lucia,1991,4.8,Female,5.2
Saint Lucia,1990,4.8,Female,5.2
Saint Lucia,1989,4.8,Female,5.2
Saint Lucia,1988,4.8,Female,5.2
Saint Lucia,1987,4.8,Female,5.2
Saint Lucia,1986,4.8,Female,5.2
Saint Lucia,1985,4.8,Female,5.2
Saint Lucia,1984,4.8,Female,5.2
Saint Lucia,1983,4.8,Female,5.2
Saint Lucia,1982,4.9,Female,5.2
Saint Lucia,1981,4.9,Female,5.2
Saint Lucia,1980,4.9,Female,5.2
Saint Vincent and the Grenadines,2009,4.5,Male,5.2
Saint Vincent and the Grenadines,2008,4.5,Male,5.2
Saint Vincent and the Grenadines,2007,4.5,Male,5.2
Saint Vincent and the Grenadines,2006,4.5,Male,5.2
Saint Vincent and the Grenadines,2005,4.5,Male,5.2
Saint Vincent and the Grenadines,2004,4.5,Male,5.2
Saint Vincent and the Grenadines,2003,4.5,Male,5.2
Saint Vincent and the Grenadines,2002,4.6,Male,5.2
Saint Vincent and the Grenadines,2001,4.6,Male,5.2
Saint Vincent and the Grenadines,2000,4.6,Male,5.2
Saint Vincent and the Grenadines,1999,4.6,Male,5.2
Saint Vincent and the Grenadines,1998,4.6,Male,5.2
Saint Vincent and the Grenadines,1997,4.6,Male,5.2
Saint Vincent and the Grenadines,1996,4.6,Male,5.2
Saint Vincent and the Grenadines,1995,4.6,Male,5.2
Saint Vincent and the Grenadines,1994,4.6,Male,5.2
Saint Vincent and the Grenadines,1993,4.6,Male,5.2
Saint Vincent and the Grenadines,1992,4.6,Male,5.2
Saint Vincent and the Grenadines,1991,4.6,Male,5.2
Saint Vincent and the Grenadines,1990,4.6,Male,5.2
Saint Vincent and the Grenadines,1989,4.6,Male,5.2
Saint Vincent and the Grenadines,1988,4.6,Male,5.2
Saint Vincent and the Grenadines,1987,4.6,Male,5.2
Saint Vincent and the Grenadines,1986,4.6,Male,5.2
Saint Vincent and the Grenadines,1985,4.6,Male,5.2
Saint Vincent and the Grenadines,1984,4.5,Male,5.2
Saint Vincent and the Grenadines,1983,4.5,Male,5.2
Saint Vincent and the Grenadines,1982,4.6,Male,5.2
Saint Vincent and the Grenadines,1981,4.6,Male,5.2
Saint Vincent and the Grenadines,1980,4.6,Male,5.2
Saint Vincent and the Grenadines,2009,4.8,Female,5.2
Saint Vincent and the Grenadines,2008,4.8,Female,5.2
Saint Vincent and the Grenadines,2007,4.8,Female,5.2
Saint Vincent and the Grenadines,2006,4.8,Female,5.2
Saint Vincent and the Grenadines,2005,4.7,Female,5.2
Saint Vincent and the Grenadines,2004,4.7,Female,5.2
Saint Vincent and the Grenadines,2003,4.7,Female,5.2
Saint Vincent and the Grenadines,2002,4.8,Female,5.2
Saint Vincent and the Grenadines,2001,4.8,Female,5.2
Saint Vincent and the Grenadines,2000,4.8,Female,5.2
Saint Vincent and the Grenadines,1999,4.8,Female,5.2
Saint Vincent and the Grenadines,1998,4.8,Female,5.2
Saint Vincent and the Grenadines,1997,4.8,Female,5.2
Saint Vincent and the Grenadines,1996,4.8,Female,5.2
Saint Vincent and the Grenadines,1995,4.8,Female,5.2
Saint Vincent and the Grenadines,1994,4.8,Female,5.2
Saint Vincent and the Grenadines,1993,4.8,Female,5.2
Saint Vincent and the Grenadines,1992,4.8,Female,5.2
Saint Vincent and the Grenadines,1991,4.8,Female,5.2
Saint Vincent and the Grenadines,1990,4.8,Female,5.2
Saint Vincent and the Grenadines,1989,4.8,Female,5.2
Saint Vincent and the Grenadines,1988,4.8,Female,5.2
Saint Vincent and the Grenadines,1987,4.8,Female,5.2
Saint Vincent and the Grenadines,1986,4.8,Female,5.2
Saint Vincent and the Grenadines,1985,4.8,Female,5.2
Saint Vincent and the Grenadines,1984,4.8,Female,5.2
Saint Vincent and the Grenadines,1983,4.8,Female,5.2
Saint Vincent and the Grenadines,1982,4.8,Female,5.2
Saint Vincent and the Grenadines,1981,4.8,Female,5.2
Saint Vincent and the Grenadines,1980,4.8,Female,5.2
Samoa,2009,4.5,Male,5.2
Samoa,2008,4.5,Male,5.2
Samoa,2007,4.5,Male,5.2
Samoa,2006,4.5,Male,5.2
Samoa,2005,4.5,Male,5.2
Samoa,2004,4.5,Male,5.2
Samoa,2003,4.5,Male,5.2
Samoa,2002,4.5,Male,5.2
Samoa,2001,4.5,Male,5.2
Samoa,2000,4.5,Male,5.2
Samoa,1999,4.5,Male,5.2
Samoa,1998,4.5,Male,5.2
Samoa,1997,4.6,Male,5.2
Samoa,1996,4.6,Male,5.2
Samoa,1995,4.6,Male,5.2
Samoa,1994,4.6,Male,5.2
Samoa,1993,4.6,Male,5.2
Samoa,1992,4.6,Male,5.2
Samoa,1991,4.6,Male,5.2
Samoa,1990,4.6,Male,5.2
Samoa,1989,4.6,Male,5.2
Samoa,1988,4.6,Male,5.2
Samoa,1987,4.6,Male,5.2
Samoa,1986,4.6,Male,5.2
Samoa,1985,4.6,Male,5.2
Samoa,1984,4.6,Male,5.2
Samoa,1983,4.7,Male,5.2
Samoa,1982,4.7,Male,5.2
Samoa,1981,4.7,Male,5.2
Samoa,1980,4.7,Male,5.2
Samoa,2009,4.7,Female,5.2
Samoa,2008,4.7,Female,5.2
Samoa,2007,4.7,Female,5.2
Samoa,2006,4.7,Female,5.2
Samoa,2005,4.7,Female,5.2
Samoa,2004,4.6,Female,5.2
Samoa,2003,4.6,Female,5.2
Samoa,2002,4.6,Female,5.2
Samoa,2001,4.6,Female,5.2
Samoa,2000,4.6,Female,5.2
Samoa,1999,4.6,Female,5.2
Samoa,1998,4.6,Female,5.2
Samoa,1997,4.6,Female,5.2
Samoa,1996,4.6,Female,5.2
Samoa,1995,4.6,Female,5.2
Samoa,1994,4.6,Female,5.2
Samoa,1993,4.6,Female,5.2
Samoa,1992,4.6,Female,5.2
Samoa,1991,4.7,Female,5.2
Samoa,1990,4.7,Female,5.2
Samoa,1989,4.7,Female,5.2
Samoa,1988,4.7,Female,5.2
Samoa,1987,4.7,Female,5.2
Samoa,1986,4.7,Female,5.2
Samoa,1985,4.7,Female,5.2
Samoa,1984,4.7,Female,5.2
Samoa,1983,4.7,Female,5.2
Samoa,1982,4.8,Female,5.2
Samoa,1981,4.8,Female,5.2
Samoa,1980,4.8,Female,5.2
Sao Tome and Principe,2009,3.9,Male,5.2
Sao Tome and Principe,2008,3.9,Male,5.2
Sao Tome and Principe,2007,3.9,Male,5.2
Sao Tome and Principe,2006,3.9,Male,5.2
Sao Tome and Principe,2005,3.9,Male,5.2
Sao Tome and Principe,2004,3.9,Male,5.2
Sao Tome and Principe,2003,4,Male,5.2
Sao Tome and Principe,2002,4,Male,5.2
Sao Tome and Principe,2001,4,Male,5.2
Sao Tome and Principe,2000,4,Male,5.2
Sao Tome and Principe,1999,4,Male,5.2
Sao Tome and Principe,1998,4,Male,5.2
Sao Tome and Principe,1997,4,Male,5.2
Sao Tome and Principe,1996,4,Male,5.2
Sao Tome and Principe,1995,4,Male,5.2
Sao Tome and Principe,1994,4.1,Male,5.2
Sao Tome and Principe,1993,4.1,Male,5.2
Sao Tome and Principe,1992,4.1,Male,5.2
Sao Tome and Principe,1991,4.1,Male,5.2
Sao Tome and Principe,1990,4.1,Male,5.2
Sao Tome and Principe,1989,4.1,Male,5.2
Sao Tome and Principe,1988,4.2,Male,5.2
Sao Tome and Principe,1987,4.2,Male,5.2
Sao Tome and Principe,1986,4.2,Male,5.2
Sao Tome and Principe,1985,4.2,Male,5.2
Sao Tome and Principe,1984,4.2,Male,5.2
Sao Tome and Principe,1983,4.3,Male,5.2
Sao Tome and Principe,1982,4.3,Male,5.2
Sao Tome and Principe,1981,4.3,Male,5.2
Sao Tome and Principe,1980,4.3,Male,5.2
Sao Tome and Principe,2009,4.1,Female,5.2
Sao Tome and Principe,2008,4.2,Female,5.2
Sao Tome and Principe,2007,4.2,Female,5.2
Sao Tome and Principe,2006,4.2,Female,5.2
Sao Tome and Principe,2005,4.2,Female,5.2
Sao Tome and Principe,2004,4.2,Female,5.2
Sao Tome and Principe,2003,4.3,Female,5.2
Sao Tome and Principe,2002,4.3,Female,5.2
Sao Tome and Principe,2001,4.3,Female,5.2
Sao Tome and Principe,2000,4.3,Female,5.2
Sao Tome and Principe,1999,4.3,Female,5.2
Sao Tome and Principe,1998,4.4,Female,5.2
Sao Tome and Principe,1997,4.4,Female,5.2
Sao Tome and Principe,1996,4.4,Female,5.2
Sao Tome and Principe,1995,4.4,Female,5.2
Sao Tome and Principe,1994,4.4,Female,5.2
Sao Tome and Principe,1993,4.4,Female,5.2
Sao Tome and Principe,1992,4.5,Female,5.2
Sao Tome and Principe,1991,4.5,Female,5.2
Sao Tome and Principe,1990,4.5,Female,5.2
Sao Tome and Principe,1989,4.5,Female,5.2
Sao Tome and Principe,1988,4.6,Female,5.2
Sao Tome and Principe,1987,4.6,Female,5.2
Sao Tome and Principe,1986,4.6,Female,5.2
Sao Tome and Principe,1985,4.6,Female,5.2
Sao Tome and Principe,1984,4.6,Female,5.2
Sao Tome and Principe,1983,4.7,Female,5.2
Sao Tome and Principe,1982,4.7,Female,5.2
Sao Tome and Principe,1981,4.7,Female,5.2
Sao Tome and Principe,1980,4.7,Female,5.2
Saudi Arabia,2009,4.6,Male,5.2
Saudi Arabia,2008,4.6,Male,5.2
Saudi Arabia,2007,4.7,Male,5.2
Saudi Arabia,2006,4.7,Male,5.2
Saudi Arabia,2005,4.7,Male,5.2
Saudi Arabia,2004,4.7,Male,5.2
Saudi Arabia,2003,4.8,Male,5.2
Saudi Arabia,2002,4.8,Male,5.2
Saudi Arabia,2001,4.8,Male,5.2
Saudi Arabia,2000,4.9,Male,5.2
Saudi Arabia,1999,4.9,Male,5.2
Saudi Arabia,1998,4.9,Male,5.2
Saudi Arabia,1997,4.9,Male,5.2
Saudi Arabia,1996,5,Male,5.2
Saudi Arabia,1995,5,Male,5.2
Saudi Arabia,1994,5,Male,5.2
Saudi Arabia,1993,5,Male,5.2
Saudi Arabia,1992,5.1,Male,5.2
Saudi Arabia,1991,5.1,Male,5.2
Saudi Arabia,1990,5.1,Male,5.2
Saudi Arabia,1989,5.1,Male,5.2
